genres,movie_id,movie_title
Comedy,247444,Juwanna Mann 
Drama,247444,Juwanna Mann 
Romance,247444,Juwanna Mann 
Sport,247444,Juwanna Mann 
Comedy,1958961,Lilyhammer             
Crime,1958961,Lilyhammer             
Drama,1958961,Lilyhammer             
Drama,273435,Ararat 
War,273435,Ararat 
Drama,206113,Madison 
Sport,206113,Madison 
Drama,376196,Slow Burn 
Mystery,376196,Slow Burn 
Thriller,376196,Slow Burn 
Action,281364,Wasabi 
Comedy,281364,Wasabi 
Crime,281364,Wasabi 
Drama,281364,Wasabi 
Thriller,281364,Wasabi 
Comedy,439815,Slither 
Horror,439815,Slither 
Sci-Fi,439815,Slither 
Action,86960,Beverly Hills Cop 
Comedy,86960,Beverly Hills Cop 
Crime,86960,Beverly Hills Cop 
Comedy,99785,Home Alone 
Family,99785,Home Alone 
Comedy,94137,3 Men and a Baby 
Drama,94137,3 Men and a Baby 
Family,94137,3 Men and a Baby 
Comedy,84805,Tootsie 
Drama,84805,Tootsie 
Romance,84805,Tootsie 
Action,92099,Top Gun 
Drama,92099,Top Gun 
Romance,92099,Top Gun 
Action,190332,"Crouching Tiger, Hidden Dragon "
Drama,190332,"Crouching Tiger, Hidden Dragon "
Romance,190332,"Crouching Tiger, Hidden Dragon "
Drama,169547,American Beauty 
Biography,1504320,The King's Speech 
Drama,1504320,The King's Speech 
History,1504320,The King's Speech 
Romance,1504320,The King's Speech 
Comedy,96320,Twins 
Crime,96320,Twins 
Crime,3921180,Scream: The TV Series             
Drama,3921180,Scream: The TV Series             
Horror,3921180,Scream: The TV Series             
Mystery,3921180,Scream: The TV Series             
Thriller,3921180,Scream: The TV Series             
Drama,954990,The Yellow Handkerchief 
Romance,954990,The Yellow Handkerchief 
Drama,88939,The Color Purple 
Action,1153040,Tidal Wave 
Comedy,1153040,Tidal Wave 
Drama,1153040,Tidal Wave 
Thriller,1153040,Tidal Wave 
Biography,2084970,The Imitation Game 
Drama,2084970,The Imitation Game 
Thriller,2084970,The Imitation Game 
War,2084970,The Imitation Game 
Comedy,81375,Private Benjamin 
War,81375,Private Benjamin 
Biography,80549,Coal Miner's Daughter 
Drama,80549,Coal Miner's Daughter 
Music,80549,Coal Miner's Daughter 
Musical,80549,Coal Miner's Daughter 
Comedy,1196141,Diary of a Wimpy Kid 
Family,1196141,Diary of a Wimpy Kid 
Fantasy,2023587,Mama 
Horror,2023587,Mama 
Adventure,85995,National Lampoon's Vacation 
Comedy,85995,National Lampoon's Vacation 
Comedy,3063516,Bad Grandpa 
Biography,436697,The Queen 
Drama,436697,The Queen 
Comedy,94721,Beetlejuice 
Fantasy,94721,Beetlejuice 
Comedy,906108,Why Did I Get Married? 
Drama,906108,Why Did I Get Married? 
Drama,110367,Little Women 
Family,110367,Little Women 
Romance,110367,Little Women 
Drama,1596365,The Woman in Black 
Fantasy,1596365,The Woman in Black 
Horror,1596365,The Woman in Black 
Thriller,1596365,The Woman in Black 
Horror,455857,When a Stranger Calls 
Thriller,455857,When a Stranger Calls 
Drama,77416,The Deer Hunter 
War,77416,The Deer Hunter 
Comedy,120885,Wag the Dog 
Drama,120885,Wag the Dog 
Adventure,306841,The Lizzie McGuire Movie 
Comedy,306841,The Lizzie McGuire Movie 
Family,306841,The Lizzie McGuire Movie 
Music,306841,The Lizzie McGuire Movie 
Romance,306841,The Lizzie McGuire Movie 
Comedy,3850590,Krampus 
Fantasy,3850590,Krampus 
Horror,3850590,Krampus 
Horror,133751,The Faculty 
Mystery,133751,The Faculty 
Sci-Fi,133751,The Faculty 
Biography,108551,What's Love Got to Do with It 
Drama,108551,What's Love Got to Do with It 
Music,108551,What's Love Got to Do with It 
Crime,118887,Cop Land 
Drama,118887,Cop Land 
Thriller,118887,Cop Land 
Comedy,277371,Not Another Teen Movie 
Crime,1855199,End of Watch 
Drama,1855199,End of Watch 
Thriller,1855199,End of Watch 
Comedy,1243974,Aloha 
Drama,1243974,Aloha 
Romance,1243974,Aloha 
Action,192614,The Skulls 
Crime,192614,The Skulls 
Drama,192614,The Skulls 
Thriller,192614,The Skulls 
Biography,2980516,The Theory of Everything 
Drama,2980516,The Theory of Everything 
Romance,2980516,The Theory of Everything 
Comedy,328099,Malibu's Most Wanted 
Crime,328099,Malibu's Most Wanted 
Comedy,198021,Where the Heart Is 
Drama,198021,Where the Heart Is 
Romance,198021,Where the Heart Is 
Adventure,56172,Lawrence of Arabia 
Biography,56172,Lawrence of Arabia 
Drama,56172,Lawrence of Arabia 
History,56172,Lawrence of Arabia 
War,56172,Lawrence of Arabia 
Adventure,2305051,Wild 
Biography,2305051,Wild 
Drama,2305051,Wild 
Comedy,372532,The Wedding Date 
Romance,372532,The Wedding Date 
Comedy,220506,Halloween: Resurrection 
Horror,220506,Halloween: Resurrection 
Thriller,220506,Halloween: Resurrection 
Action,800320,Clash of the Titans 
Adventure,800320,Clash of the Titans 
Fantasy,800320,Clash of the Titans 
Adventure,93779,The Princess Bride 
Family,93779,The Princess Bride 
Fantasy,93779,The Princess Bride 
Romance,93779,The Princess Bride 
Biography,427309,The Great Debaters 
Drama,427309,The Great Debaters 
Crime,780504,Drive 
Drama,780504,Drive 
Comedy,361467,Confessions of a Teenage Drama Queen 
Family,361467,Confessions of a Teenage Drama Queen 
Music,361467,Confessions of a Teenage Drama Queen 
Romance,361467,Confessions of a Teenage Drama Queen 
Comedy,120772,The Object of My Affection 
Drama,120772,The Object of My Affection 
Romance,120772,The Object of My Affection 
Drama,463854,28 Weeks Later 
Horror,463854,28 Weeks Later 
Sci-Fi,463854,28 Weeks Later 
Drama,2247476,When the Game Stands Tall 
Family,2247476,When the Game Stands Tall 
Sport,2247476,When the Game Stands Tall 
Comedy,317132,Because of Winn-Dixie 
Drama,317132,Because of Winn-Dixie 
Family,317132,Because of Winn-Dixie 
Drama,199725,Love & Basketball 
Romance,199725,Love & Basketball 
Sport,199725,Love & Basketball 
Action,119229,Grosse Pointe Blank 
Comedy,119229,Grosse Pointe Blank 
Crime,119229,Grosse Pointe Blank 
Romance,119229,Grosse Pointe Blank 
Thriller,119229,Grosse Pointe Blank 
Comedy,881891,All About Steve 
Romance,881891,All About Steve 
Adventure,229260,Book of Shadows: Blair Witch 2 
Fantasy,229260,Book of Shadows: Blair Witch 2 
Horror,229260,Book of Shadows: Blair Witch 2 
Mystery,229260,Book of Shadows: Blair Witch 2 
Thriller,229260,Book of Shadows: Blair Witch 2 
Drama,115963,The Craft 
Fantasy,115963,The Craft 
Horror,115963,The Craft 
Thriller,115963,The Craft 
Drama,416320,Match Point 
Romance,416320,Match Point 
Thriller,416320,Match Point 
Adventure,493949,Ramona and Beezus 
Comedy,493949,Ramona and Beezus 
Family,493949,Ramona and Beezus 
Fantasy,493949,Ramona and Beezus 
Drama,107943,The Remains of the Day 
Romance,107943,The Remains of the Day 
Drama,118749,Boogie Nights 
Action,107711,Nowhere to Run 
Crime,107711,Nowhere to Run 
Drama,107711,Nowhere to Run 
Romance,107711,Nowhere to Run 
Thriller,107711,Nowhere to Run 
Adventure,434215,Flicka 
Drama,434215,Flicka 
Family,434215,Flicka 
Horror,800069,The Hills Have Eyes II 
Horror,192731,Urban Legends: Final Cut 
Mystery,192731,Urban Legends: Final Cut 
Thriller,192731,Urban Legends: Final Cut 
Drama,283084,Tuck Everlasting 
Family,283084,Tuck Everlasting 
Fantasy,283084,Tuck Everlasting 
Romance,283084,Tuck Everlasting 
Action,419946,The Marine 
Drama,419946,The Marine 
Thriller,419946,The Marine 
Action,4139124,Keanu 
Comedy,4139124,Keanu 
Drama,1555064,Country Strong 
Music,1555064,Country Strong 
Horror,134619,Disturbing Behavior 
Mystery,134619,Disturbing Behavior 
Sci-Fi,134619,Disturbing Behavior 
Thriller,134619,Disturbing Behavior 
Crime,1817273,The Place Beyond the Pines 
Drama,1817273,The Place Beyond the Pines 
Thriller,1817273,The Place Beyond the Pines 
Action,2402157,The November Man 
Crime,2402157,The November Man 
Thriller,2402157,The November Man 
Drama,120662,Eye of the Beholder 
Mystery,120662,Eye of the Beholder 
Thriller,120662,Eye of the Beholder 
Drama,887912,The Hurt Locker 
History,887912,The Hurt Locker 
Thriller,887912,The Hurt Locker 
War,887912,The Hurt Locker 
Action,87262,Firestarter 
Horror,87262,Firestarter 
Sci-Fi,87262,Firestarter 
Thriller,87262,Firestarter 
Crime,1764234,Killing Them Softly 
Thriller,1764234,Killing Them Softly 
Crime,1972571,A Most Wanted Man 
Drama,1972571,A Most Wanted Man 
Thriller,1972571,A Most Wanted Man 
Comedy,240515,Freddy Got Fingered 
Adventure,475998,The Pirates Who Don't Do Anything: A VeggieTales Movie 
Animation,475998,The Pirates Who Don't Do Anything: A VeggieTales Movie 
Comedy,475998,The Pirates Who Don't Do Anything: A VeggieTales Movie 
Family,475998,The Pirates Who Don't Do Anything: A VeggieTales Movie 
Documentary,892375,U2 3D 
Music,892375,U2 3D 
Action,144964,Highlander: Endgame 
Adventure,144964,Highlander: Endgame 
Fantasy,144964,Highlander: Endgame 
Sci-Fi,144964,Highlander: Endgame 
Crime,417225,Idlewild 
Drama,417225,Idlewild 
Musical,417225,Idlewild 
Romance,417225,Idlewild 
Drama,1563738,One Day 
Romance,1563738,One Day 
Drama,1172233,Whip It 
Sport,1172233,Whip It 
Crime,211465,Knockaround Guys 
Drama,211465,Knockaround Guys 
Thriller,211465,Knockaround Guys 
Crime,310910,Confidence 
Thriller,310910,Confidence 
Comedy,164108,The Muse 
Biography,352277,De-Lovely 
Drama,352277,De-Lovely 
Music,352277,De-Lovely 
Musical,352277,De-Lovely 
Comedy,97965,New York Stories 
Drama,97965,New York Stories 
Romance,97965,New York Stories 
Adventure,120598,Barney's Great Adventure 
Family,120598,Barney's Great Adventure 
Action,1258972,The Man with the Iron Fists 
Comedy,119304,Home Fries 
Drama,119304,Home Fries 
Romance,119304,Home Fries 
Drama,195778,Here on Earth 
Romance,195778,Here on Earth 
Drama,88846,Brazil 
Sci-Fi,88846,Brazil 
Family,361696,Raise Your Voice 
Music,361696,Raise Your Voice 
Romance,361696,Raise Your Voice 
Drama,281432,The Dead Zone             
Fantasy,281432,The Dead Zone             
Mystery,281432,The Dead Zone             
Sci-Fi,281432,The Dead Zone             
Comedy,118715,The Big Lebowski 
Crime,118715,The Big Lebowski 
Drama,462200,Black Snake Moan 
Music,462200,Black Snake Moan 
Crime,279331,Dark Blue 
Drama,279331,Dark Blue 
Romance,279331,Dark Blue 
Thriller,279331,Dark Blue 
Biography,829459,A Mighty Heart 
Drama,829459,A Mighty Heart 
History,829459,A Mighty Heart 
Thriller,829459,A Mighty Heart 
War,829459,A Mighty Heart 
Comedy,202402,Whatever It Takes 
Drama,202402,Whatever It Takes 
Romance,202402,Whatever It Takes 
Comedy,285462,Boat Trip 
Comedy,278500,The Importance of Being Earnest 
Drama,278500,The Importance of Being Earnest 
Romance,278500,The Importance of Being Earnest 
Adventure,453494,Hoot 
Comedy,453494,Hoot 
Family,453494,Hoot 
Comedy,780536,In Bruges 
Crime,780536,In Bruges 
Drama,780536,In Bruges 
Comedy,1699755,Peeples 
Romance,1699755,Peeples 
Comedy,1031969,The Rocker 
Music,1031969,The Rocker 
Comedy,1142433,Post Grad 
Romance,1142433,Post Grad 
Drama,2091473,Promised Land 
Comedy,1178663,Whatever Works 
Romance,1178663,Whatever Works 
Drama,163676,The In Crowd 
Mystery,163676,The In Crowd 
Thriller,163676,The In Crowd 
Adventure,419294,Three Burials 
Crime,419294,Three Burials 
Drama,419294,Three Burials 
Mystery,419294,Three Burials 
Western,419294,Three Burials 
Drama,120716,Jakob the Liar 
War,120716,Jakob the Liar 
Comedy,373469,Kiss Kiss Bang Bang 
Crime,373469,Kiss Kiss Bang Bang 
Mystery,373469,Kiss Kiss Bang Bang 
Comedy,138510,Idle Hands 
Fantasy,138510,Idle Hands 
Horror,138510,Idle Hands 
Thriller,138510,Idle Hands 
Drama,166924,Mulholland Drive 
Mystery,166924,Mulholland Drive 
Thriller,166924,Mulholland Drive 
Drama,397044,Blood and Chocolate 
Fantasy,397044,Blood and Chocolate 
Horror,397044,Blood and Chocolate 
Romance,397044,Blood and Chocolate 
Comedy,1182350,You Will Meet a Tall Dark Stranger 
Drama,1182350,You Will Meet a Tall Dark Stranger 
Romance,1182350,You Will Meet a Tall Dark Stranger 
Drama,1334260,Never Let Me Go 
Romance,1334260,Never Let Me Go 
Sci-Fi,1334260,Never Let Me Go 
Drama,488352,The Company             
History,488352,The Company             
Thriller,488352,The Company             
Crime,800241,Transsiberian 
Drama,800241,Transsiberian 
Mystery,800241,Transsiberian 
Thriller,800241,Transsiberian 
Adventure,90848,The Clan of the Cave Bear 
Drama,90848,The Clan of the Cave Bear 
Fantasy,90848,The Clan of the Cave Bear 
Comedy,142201,Crazy in Alabama 
Crime,142201,Crazy in Alabama 
Drama,142201,Crazy in Alabama 
Crime,808279,Funny Games 
Drama,808279,Funny Games 
Horror,808279,Funny Games 
Thriller,808279,Funny Games 
Drama,3153582,Listening 
Sci-Fi,3153582,Listening 
Thriller,3153582,Listening 
Drama,165773,Felicia's Journey 
Thriller,165773,Felicia's Journey 
Drama,17136,Metropolis 
Sci-Fi,17136,Metropolis 
Action,414852,District B13 
Crime,414852,District B13 
Thriller,414852,District B13 
Crime,114660,Things to Do in Denver When You're Dead 
Drama,114660,Things to Do in Denver When You're Dead 
Action,3508840,The Assassin 
Drama,3508840,The Assassin 
Comedy,252299,Buffalo Soldiers 
Crime,252299,Buffalo Soldiers 
Drama,252299,Buffalo Soldiers 
Thriller,252299,Buffalo Soldiers 
War,252299,Buffalo Soldiers 
Drama,376968,The Return 
Mystery,376968,The Return 
Thriller,376968,The Return 
Action,785035,Ong-bak 2 
Action,1020558,Centurion 
Adventure,1020558,Centurion 
Drama,1020558,Centurion 
History,1020558,Centurion 
Thriller,1020558,Centurion 
War,1020558,Centurion 
Action,117653,Silent Trigger 
Drama,117653,Silent Trigger 
Thriller,117653,Silent Trigger 
Fantasy,805570,The Midnight Meat Train 
Horror,805570,The Midnight Meat Train 
Mystery,805570,The Midnight Meat Train 
Biography,1551641,Winnie Mandela 
Drama,1551641,Winnie Mandela 
History,1551641,Winnie Mandela 
Crime,1535612,The Son of No One 
Drama,1535612,The Son of No One 
Thriller,1535612,The Son of No One 
Action,252223,All the Queen's Men 
Comedy,252223,All the Queen's Men 
Drama,252223,All the Queen's Men 
War,252223,All the Queen's Men 
Comedy,484111,The Good Night 
Drama,484111,The Good Night 
Fantasy,484111,The Good Night 
Music,484111,The Good Night 
Romance,484111,The Good Night 
Biography,469640,Bathory: Countess of Blood 
Drama,469640,Bathory: Countess of Blood 
Fantasy,469640,Bathory: Countess of Blood 
History,469640,Bathory: Countess of Blood 
Adventure,1487931,Khumba 
Animation,1487931,Khumba 
Family,1487931,Khumba 
Action,1971325,Automata 
Sci-Fi,1971325,Automata 
Thriller,1971325,Automata 
Action,406728,Dungeons & Dragons: Wrath of the Dragon God 
Adventure,406728,Dungeons & Dragons: Wrath of the Dragon God 
Fantasy,406728,Dungeons & Dragons: Wrath of the Dragon God 
Biography,3856124,Chiamatemi Francesco - Il Papa della gente 
Action,1075419,Shinjuku Incident 
Crime,1075419,Shinjuku Incident 
Drama,1075419,Shinjuku Incident 
Thriller,1075419,Shinjuku Incident 
Biography,210217,Pandaemonium 
Drama,210217,Pandaemonium 
Comedy,107048,Groundhog Day 
Fantasy,107048,Groundhog Day 
Romance,107048,Groundhog Day 
Comedy,2268016,Magic Mike XXL 
Drama,2268016,Magic Mike XXL 
Music,2268016,Magic Mike XXL 
Drama,117509,Romeo + Juliet 
Romance,117509,Romeo + Juliet 
Drama,1668200,Sarah's Key 
War,1668200,Sarah's Key 
Drama,2584018,Freedom 
Family,2584018,Freedom 
Music,2584018,Freedom 
Drama,105695,Unforgiven 
Western,105695,Unforgiven 
Drama,342735,Manderlay 
Drama,1010048,Slumdog Millionaire 
Romance,1010048,Slumdog Millionaire 
Drama,93010,Fatal Attraction 
Romance,93010,Fatal Attraction 
Thriller,93010,Fatal Attraction 
Comedy,100405,Pretty Woman 
Romance,100405,Pretty Woman 
Comedy,691996,Towering Inferno             
Action,92493,Crocodile Dundee II 
Adventure,92493,Crocodile Dundee II 
Comedy,92493,Crocodile Dundee II 
Action,2503954,Broken Horses 
Crime,2503954,Broken Horses 
Drama,2503954,Broken Horses 
Mystery,2503954,Broken Horses 
Thriller,2503954,Broken Horses 
Biography,96969,Born on the Fourth of July 
Drama,96969,Born on the Fourth of July 
War,96969,Born on the Fourth of July 
Adventure,106611,Cool Runnings 
Comedy,106611,Cool Runnings 
Family,106611,Cool Runnings 
Sport,106611,Cool Runnings 
Horror,1179891,My Bloody Valentine 
Thriller,1179891,My Bloody Valentine 
Horror,431021,The Possession 
Thriller,431021,The Possession 
Action,83944,First Blood 
Adventure,83944,First Blood 
Drama,83944,First Blood 
Drama,775539,Stomp the Yard 
Music,775539,Stomp the Yard 
Romance,775539,Stomp the Yard 
Action,76752,The Spy Who Loved Me 
Adventure,76752,The Spy Who Loved Me 
Sci-Fi,76752,The Spy Who Loved Me 
Thriller,76752,The Spy Who Loved Me 
Documentary,426697,Ghost Hunters             
Horror,146336,Urban Legend 
