actors,movie_id,movie_title
Margaret Cho,479968,One Missed Call 
Beverly D'Angelo,116260,Eye for an Eye 
Joe Mantegna,116260,Eye for an Eye 
Philip Baker Hall,116260,Eye for an Eye 
Saffron Burrows,200465,The Bank Job 
Jason Statham,200465,The Bank Job 
Daniel Mays,200465,The Bank Job 
Kirsten Dunst,338013,Eternal Sunshine of the Spotless Mind 
Kate Winslet,338013,Eternal Sunshine of the Spotless Mind 
Tom Wilkinson,338013,Eternal Sunshine of the Spotless Mind 
James Wolk,1414382,You Again 
Jamie Lee Curtis,1414382,You Again 
Christine Lakin,1414382,You Again 
Chris Evans,421073,Street Kings 
Keanu Reeves,421073,Street Kings 
Noel Gugliemi,421073,Street Kings 
Thomas Law,1213663,The World's End 
Michael Smiley,1213663,The World's End 
Jasper Levine,1213663,The World's End 
Laura Harring,479500,Nancy Drew 
Kay Panabaker,479500,Nancy Drew 
Tate Donovan,479500,Nancy Drew 
Damien Garvey,433362,Daybreakers 
Jay Laga'aia,433362,Daybreakers 
Tiffany Lamb,433362,Daybreakers 
Kim Shaw,815236,She's Out of My League 
Mike Vogel,815236,She's Out of My League 
Geoff Stults,815236,She's Out of My League 
Luke Bracey,1067774,Monte Carlo 
Leighton Meester,1067774,Monte Carlo 
Brett Cullen,1067774,Monte Carlo 
Frankie Muniz,441796,Stay Alive 
Adam Goldberg,441796,Stay Alive 
Samaire Armstrong,441796,Stay Alive 
Tom Selleck,102744,Quigley Down Under 
Alan Rickman,102744,Quigley Down Under 
Ben Mendelsohn,102744,Quigley Down Under 
Larry Miller,1213012,Alpha and Omega 
Kevin Sussman,1213012,Alpha and Omega 
Christine Lakin,1213012,Alpha and Omega 
Kyle Schmid,475944,The Covenant 
Laura Ramsey,475944,The Covenant 
Toby Hemingway,475944,The Covenant 
Vanessa Lengies,430634,Stick It 
Jeff Bridges,430634,Stick It 
John Patrick Amedori,430634,Stick It 
Leo Howard,1100119,Shorts 
Jimmy Bennett,1100119,Shorts 
Jake Short,1100119,Shorts 
Wayne Knight,114681,To Die For 
Kurtwood Smith,114681,To Die For 
Holland Taylor,114681,To Die For 
Marc John Jefferies,3531824,Nerve 
Samira Wiley,3531824,Nerve 
Emily Meade,3531824,Nerve 
James Gammon,800308,Appaloosa 
Viggo Mortensen,800308,Appaloosa 
Tom Bower,800308,Appaloosa 
Cary-Hiroyuki Tagawa,120877,Vampires 
Sheryl Lee,120877,Vampires 
Maximilian Schell,120877,Vampires 
,249327,Yu-Gi-Oh! Duel Monsters             
Pablo Sevilla,249327,Yu-Gi-Oh! Duel Monsters             
,249327,Yu-Gi-Oh! Duel Monsters             
Vera Miles,54215,Psycho 
Janet Leigh,54215,Psycho 
John Gavin,54215,Psycho 
Taran Killam,1046163,My Best Friend's Girl 
Dane Cook,1046163,My Best Friend's Girl 
Riki Lindhome,1046163,My Best Friend's Girl 
Bruce Greenwood,2318092,Endless Love 
Alex Pettyfer,2318092,Endless Love 
Rhys Wakefield,2318092,Endless Love 
Zachary Gordon,791304,Georgia Rule 
Hector Elizondo,791304,Georgia Rule 
Jane Fonda,791304,Georgia Rule 
Adam Arkin,83254,Under the Rainbow 
Mako,83254,Under the Rainbow 
Billy Barty,83254,Under the Rainbow 
John Wood,89457,Ladyhawke 
Matthew Broderick,89457,Ladyhawke 
Leo McKern,89457,Ladyhawke 
Jan Hooks,124879,Simon Birch 
Oliver Platt,124879,Simon Birch 
Dana Ivey,124879,Simon Birch 
Don Cheadle,490204,Reign Over Me 
Adam Sandler,490204,Reign Over Me 
John de Lancie,490204,Reign Over Me 
William Hurt,758758,Into the Wild 
Kristen Stewart,758758,Into the Wild 
Hal Holbrook,758758,Into the Wild 
Sarah Silverman,462519,School for Scoundrels 
Jon Heder,462519,School for Scoundrels 
Jacinda Barrett,462519,School for Scoundrels 
Deborah Kara Unger,938330,Silent Hill: Revelation 3D 
Radha Mitchell,938330,Silent Hill: Revelation 3D 
Martin Donovan,938330,Silent Hill: Revelation 3D 
Salma Hayek,116367,From Dusk Till Dawn 
Quentin Tarantino,116367,From Dusk Till Dawn 
Cheech Marin,116367,From Dusk Till Dawn 
Brenda Blethyn,407121,Pooh's Heffalump Movie 
Kath Soucie,407121,Pooh's Heffalump Movie 
John Fiedler,407121,Pooh's Heffalump Movie 
Holly Hunter,113321,Home for the Holidays 
Robert Downey Jr.,113321,Home for the Holidays 
Steve Guttenberg,113321,Home for the Holidays 
Chi Ling Chiu,373074,Kung Fu Hustle 
Shengyi Huang,373074,Kung Fu Hustle 
Qiu Yuen,373074,Kung Fu Hustle 
Mark Feuerstein,118315,Fired Up             
Leah Remini,118315,Fired Up             
Sharon Lawrence,118315,Fired Up             
Alex Rocco,276033,The Country Bears 
Haley Joel Osment,276033,The Country Bears 
Stephen Root,276033,The Country Bears 
Shaun Toub,419887,The Kite Runner 
Mustafa Haidari,419887,The Kite Runner 
Khalid Abdalla,419887,The Kite Runner 
Eddie Marsan,315733,21 Grams 
Naomi Watts,315733,21 Grams 
Danny Huston,315733,21 Grams 
Tom Hollander,338325,Paparazzi 
Cole Hauser,338325,Paparazzi 
Kelly Carlson,338325,Paparazzi 
Taylor Lautner,1099212,Twilight 
Kristen Stewart,1099212,Twilight 
Anna Kendrick,1099212,Twilight 
Lochlyn Munro,295289,A Guy Thing 
Thomas Lennon,295289,A Guy Thing 
James Brolin,295289,A Guy Thing 
Robert Miano,217630,Loser 
Andy Dick,217630,Loser 
Zak Orth,217630,Loser 
Michael Moore,1232207,Capitalism: A Love Story 
Ronald Reagan,1232207,Capitalism: A Love Story 
Bernie Sanders,1232207,Capitalism: A Love Story 
Carroll Baker,59245,The Greatest Story Ever Told 
Martin Landau,59245,The Greatest Story Ever Told 
José Ferrer,59245,The Greatest Story Ever Told 
Michael Kelly,1741273,Secret in Their Eyes 
Julia Roberts,1741273,Secret in Their Eyes 
Joe Cole,1741273,Secret in Their Eyes 
Tony Cox,1213644,Disaster Movie 
Carmen Electra,1213644,Disaster Movie 
Ike Barinholtz,1213644,Disaster Movie 
Fred Ward,913354,Armored 
Andrew Fiscella,913354,Armored 
Lorna Raver,913354,Armored 
Peter Gallagher,120483,The Man Who Knew Too Little 
Bill Murray,120483,The Man Who Knew Too Little 
Joanne Whalley,120483,The Man Who Knew Too Little 
Ari Graynor,770703,What's Your Number? 
Chris Evans,770703,What's Your Number? 
Ed Begley Jr.,770703,What's Your Number? 
Vincent Regan,1592525,Lockout 
Joseph Gilgun,1592525,Lockout 
Jacky Ido,1592525,Lockout 
Ariel Gade,326856,Envy 
Amy Poehler,326856,Envy 
Sam Lerner,326856,Envy 
Clifton Collins Jr.,1121931,Crank: High Voltage 
Jason Statham,1121931,Crank: High Voltage 
David Carradine,1121931,Crank: High Voltage 
Chazz Palminteri,109348,Bullets Over Broadway 
Jim Broadbent,109348,Bullets Over Broadway 
Dianne Wiest,109348,Bullets Over Broadway 
Tiffany Dupont,430431,One Night with the King 
James Callis,430431,One Night with the King 
Nimrat Kaur,430431,One Night with the King 
Tzi Ma,258068,The Quiet American 
Brendan Fraser,258068,The Quiet American 
Holmes Osborne,258068,The Quiet American 
Hope Davis,384680,The Weather Man 
Nicolas Cage,384680,The Weather Man 
Michael Rispoli,384680,The Weather Man 
Wes Studi,281322,Undisputed 
Fisher Stevens,281322,Undisputed 
Jon Seda,281322,Undisputed 
Dequina Moore,995039,Ghost Town 
Aasif Mandvi,995039,Ghost Town 
Jordan Carlos,995039,Ghost Town 
Ashley Scott,1160368,12 Rounds 
Taylor Cole,1160368,12 Rounds 
Nick Gomez,1160368,12 Rounds 
Dylan Minnette,1228987,Let Me In 
Chloë Grace Moretz,1228987,Let Me In 
Kodi Smit-McPhee,1228987,Let Me In 
Dustin Nguyen,109015,3 Ninjas Kick Back 
Victor Wong,109015,3 Ninjas Kick Back 
Don Stark,109015,3 Ninjas Kick Back 
Mia Farrow,799934,Be Kind Rewind 
Quinton Aaron,799934,Be Kind Rewind 
Melonie Diaz,799934,Be Kind Rewind 
Christopher Guest,413015,Mrs Henderson Presents 
Bob Hoskins,413015,Mrs Henderson Presents 
Sarah Solemani,413015,Mrs Henderson Presents 
Norman Reedus,1712261,Triple 9 
Kate Winslet,1712261,Triple 9 
Clifton Collins Jr.,1712261,Triple 9 
Lynn Cohen,118954,Deconstructing Harry 
Woody Allen,118954,Deconstructing Harry 
Judy Davis,118954,Deconstructing Harry 
Oliver Platt,144640,Three to Tango 
Matthew Perry,144640,Three to Tango 
David Ramsey,144640,Three to Tango 
Omar Sy,2503944,Burnt 
Bradley Cooper,2503944,Burnt 
Riccardo Scamarcio,2503944,Burnt 
Demi Moore,98625,We're No Angels 
Robert De Niro,98625,We're No Angels 
James Russo,98625,We're No Angels 
Gaby Hoffmann,116242,Everyone Says I Love You 
Natasha Lyonne,116242,Everyone Says I Love You 
Jeff DeRocker,116242,Everyone Says I Love You 
Ewen Bremner,795368,Death at a Funeral 
Peter Dinklage,795368,Death at a Funeral 
Kris Marshall,795368,Death at a Funeral 
Kelly Preston,804461,Death Sentence 
Aisha Tyler,804461,Death Sentence 
Edi Gathegi,804461,Death Sentence 
James Frain,780511,Everybody's Fine 
Robert De Niro,780511,Everybody's Fine 
Brendan Sexton III,780511,Everybody's Fine 
Vanessa Angel,270846,Superbabies: Baby Geniuses 2 
Scott Baio,270846,Superbabies: Baby Geniuses 2 
Peter Wingfield,270846,Superbabies: Baby Geniuses 2 
Susie Essman,399327,The Man 
Miguel Ferrer,399327,The Man 
Gigi Rice,399327,The Man 
Will Patton,462229,Code Name: The Cleaner 
Callum Rennie,462229,Code Name: The Cleaner 
Cedric the Entertainer,462229,Code Name: The Cleaner 
Nia Vardalos,345074,Connie and Carla 
Debbie Reynolds,345074,Connie and Carla 
Dash Mihok,345074,Connie and Carla 
Ricardo Montalban,65054,Sweet Charity 
Sammy Davis Jr.,65054,Sweet Charity 
Ben Vereen,65054,Sweet Charity 
Katherine Waterston,1791528,Inherent Vice 
Martin Dew,1791528,Inherent Vice 
Serena Scott Thomas,1791528,Inherent Vice 
Kylie Minogue,763304,Doogal 
Jimmy Fallon,763304,Doogal 
Jon Stewart,763304,Doogal 
Caity Lotz,1532958,Battle of the Year 
Chris Brown,1532958,Battle of the Year 
Laz Alonso,1532958,Battle of the Year 
Eric McCormack,1714204,Perception             
LeVar Burton,1714204,Perception             
Scott Wolf,1714204,Perception             
Geoffrey Arend,1190617,An American Carol 
Chriss Anglin,1190617,An American Carol 
Gary Coleman,1190617,An American Carol 
Demián Bichir,2002718,Machete Kills 
Alexa PenaVega,2002718,Machete Kills 
Marko Zaror,2002718,Machete Kills 
Ty Olsson,310357,Willard 
Laura Harring,310357,Willard 
Jackie Burroughs,310357,Willard 
Ashley Scott,489282,Strange Wilderness 
Kevin Alejandro,489282,Strange Wilderness 
Jeff Garlin,489282,Strange Wilderness 
Dexter Fletcher,151568,Topsy-Turvy 
Jim Broadbent,151568,Topsy-Turvy 
Lesley Manville,151568,Topsy-Turvy 
Cary-Hiroyuki Tagawa,1810683,Little Boy 
Tom Wilkinson,1810683,Little Boy 
Michael Rapaport,1810683,Little Boy 
Viggo Mortensen,1571222,A Dangerous Method 
Michael Fassbender,1571222,A Dangerous Method 
Sarah Gadon,1571222,A Dangerous Method 
Keanu Reeves,405296,A Scanner Darkly 
Robert Downey Jr.,405296,A Scanner Darkly 
Rory Cochrane,405296,A Scanner Darkly 
Abigail Spencer,1629757,Chasing Mavericks 
Gerard Butler,1629757,Chasing Mavericks 
Leven Rambin,1629757,Chasing Mavericks 
Darren Shahlavi,369226,Alone in the Dark 
Catherine Lough Haggquist,369226,Alone in the Dark 
Karin Konoval,369226,Alone in the Dark 
Charlie Saxton,976222,Bandslam 
Scott Porter,976222,Bandslam 
Ryan Donowho,976222,Bandslam 
Anne Heche,337876,Birth 
Cameron Bright,337876,Birth 
Danny Huston,337876,Birth 
Ashley Williams,2937898,A Most Violent Year 
David Oyelowo,2937898,A Most Violent Year 
Albert Brooks,2937898,A Most Violent Year 
Michael Greyeyes,1092082,Passchendaele 
Landon Liboiron,1092082,Passchendaele 
Caroline Dhavernas,1092082,Passchendaele 
Bill Lake,1054588,Flash of Genius 
Dylan Authors,1054588,Flash of Genius 
Victoria Learn,1054588,Flash of Genius 
Heath Ledger,368794,I'm Not There. 
Christian Bale,368794,I'm Not There. 
Tyrone Benskin,368794,I'm Not There. 
Bruce Willis,1366365,The Cold Light of Day 
Henry Cavill,1366365,The Cold Light of Day 
Óscar Jaenada,1366365,The Cold Light of Day 
Maximilian Schell,844286,The Brothers Bloom 
Zachary Gordon,844286,The Brothers Bloom 
Nora Zehetner,844286,The Brothers Bloom 
Jennifer Jason Leigh,383028,"Synecdoche, New York "
Philip Seymour Hoffman,383028,"Synecdoche, New York "
Samantha Morton,383028,"Synecdoche, New York "
Jada Pinkett Smith,119698,Princess Mononoke 
Minnie Driver,119698,Princess Mononoke 
Billy Crudup,119698,Princess Mononoke 
Peter Coyote,310778,Bon voyage 
Isabelle Adjani,310778,Bon voyage 
Virginie Ledoyen,310778,Bon voyage 
Randy Jones,80492,Can't Stop the Music 
Steve Guttenberg,80492,Can't Stop the Music 
Caitlyn Jenner,80492,Can't Stop the Music 
Noah Taylor,421238,The Proposition 
Ray Winstone,421238,The Proposition 
Danny Huston,421238,The Proposition 
Finn Wittrock,3719896,Courage 
Donny Boaz,3719896,Courage 
Brent Anderson,3719896,Courage 
Jane Krakowski,266747,Marci X 
Damon Wayans,266747,Marci X 
Paula Garcés,266747,Marci X 
Emily Watson,238380,Equilibrium 
Christian Bale,238380,Equilibrium 
Sean Pertwee,238380,Equilibrium 
Guang Li,889588,The Children of Huang Shi 
Radha Mitchell,889588,The Children of Huang Shi 
Matthew Walker,889588,The Children of Huang Shi 
Ellen Burstyn,138946,The Yards 
Charlize Theron,138946,The Yards 
Faye Dunaway,138946,The Yards 
Garrett Clayton,1520498,The Oogieloves in the Big Balloon Adventure 
Chazz Palminteri,1520498,The Oogieloves in the Big Balloon Adventure 
Toni Braxton,1520498,The Oogieloves in the Big Balloon Adventure 
Angelina Jolie Pitt,3707106,By the Sea 
Brad Pitt,3707106,By the Sea 
Melvil Poupaud,3707106,By the Sea 
Robin Atkin Downes,348121,Steamboy 
William Hootkins,348121,Steamboy 
Rosalind Ayres,348121,Steamboy 
Costas Mandylor,354595,The Game of Their Lives 
Gerard Butler,354595,The Game of Their Lives 
Jimmy Jean-Louis,354595,The Game of Their Lives 
Kirsten Dunst,1175709,All Good Things 
Ryan Gosling,1175709,All Good Things 
Frank Langella,1175709,All Good Things 
Jason Scott Lee,110944,Rapa Nui 
Esai Morales,110944,Rapa Nui 
Sandrine Holt,110944,Rapa Nui 
Yuqi Zhang,940709,CJ7 
Jiao Xu,940709,CJ7 
Chi Chung Lam,940709,CJ7 
Philippe Nahon,120882,Les couloirs du temps: Les visiteurs II 
Christian Clavier,120882,Les couloirs du temps: Les visiteurs II 
Marie-Anne Chazel,120882,Les couloirs du temps: Les visiteurs II 
Laura Spencer,1013860,Dylan Dog: Dead of Night 
Marco St. John,1013860,Dylan Dog: Dead of Night 
Anita Briem,1013860,Dylan Dog: Dead of Night 
Richard Schiff,274711,People I Know 
Al Pacino,274711,People I Know 
Mark Webber,274711,People I Know 
George Coulouris,166038,The Doombolt Chase             
Peter Vaughan,166038,The Doombolt Chase             
Ewen Solon,166038,The Doombolt Chase             
Reeve Carney,1274300,The Tempest 
Djimon Hounsou,1274300,The Tempest 
Tom Conti,1274300,The Tempest 
Aaron Ashmore,3319920,Regression 
Emma Watson,3319920,Regression 
Julian Richings,3319920,Regression 
Traci Dinwiddie,1128219,The Touch 
Necar Zadegan,1128219,The Touch 
Elea Oberon,1128219,The Touch 
Sammo Kam-Bo Hung,882978,Three Kingdoms: Resurrection of the Dragon 
Andy Lau,882978,Three Kingdoms: Resurrection of the Dragon 
Andy On,882978,Three Kingdoms: Resurrection of the Dragon 
Nicholas Lea,489664,Shattered 
Gerard Butler,489664,Shattered 
Callum Rennie,489664,Shattered 
Phil LaMarr,1488181,Zambezia 
Leonard Nimoy,1488181,Zambezia 
Noureen DeWulf,1488181,Zambezia 
Michael Lieber,3037162,Ramanujan 
Mani Bharathi,3037162,Ramanujan 
Kevin McGowan,3037162,Ramanujan 
Maggie Wheeler,1134666,Dwegons and Leprechauns 
Joey D. Vieira,1134666,Dwegons and Leprechauns 
Jacqueline Lovell,1134666,Dwegons and Leprechauns 
Jurnee Smollett-Bell,1781827,Hands of Stone 
Robert De Niro,1781827,Hands of Stone 
Edgar Ramírez,1781827,Hands of Stone 
Roger Rees,3247714,Survivor 
Milla Jovovich,3247714,Survivor 
Robert Forster,3247714,Survivor 
Radha Mitchell,2005374,The Frozen Ground 
Nicolas Cage,2005374,The Frozen Ground 
Jodi Lyn O'Keefe,2005374,The Frozen Ground 
Sally Hawkins,446755,The Painted Veil 
Toby Jones,446755,The Painted Veil 
Alan David,446755,The Painted Veil 
Alexandra Maria Lara,765432,The Baader Meinhof Complex 
Moritz Bleibtreu,765432,The Baader Meinhof Complex 
Martina Gedeck,765432,The Baader Meinhof Complex 
Michael Spears,99348,Dances with Wolves 
Mary McDonnell,99348,Dances with Wolves 
Maury Chaykin,99348,Dances with Wolves 
John Michael Higgins,1284575,Bad Teacher 
Justin Timberlake,1284575,Bad Teacher 
Phyllis Smith,1284575,Bad Teacher 
Michael O'Neill,98273,Sea of Love 
Al Pacino,98273,Sea of Love 
Ellen Barkin,98273,Sea of Love 
Lin Shaye,356470,A Cinderella Story 
Dan Byrd,356470,A Cinderella Story 
Julie Gonzalo,356470,A Cinderella Story 
W. Earl Brown,117571,Scream 
David Arquette,117571,Scream 
Roger Jackson,117571,Scream 
Embeth Davidtz,245674,Thir13en Ghosts 
Shannon Elizabeth,245674,Thir13en Ghosts 
F. Murray Abraham,245674,Thir13en Ghosts 
Shelley Duvall,81505,The Shining 
Scatman Crothers,81505,The Shining 
Joe Turkel,81505,The Shining 
Thomas F. Wilson,88763,Back to the Future 
Lea Thompson,88763,Back to the Future 
J.J. Cohen,88763,Back to the Future 
Peter Gallagher,185371,House on Haunted Hill 
Jeffrey Combs,185371,House on Haunted Hill 
Bridgette Wilson-Sampras,185371,House on Haunted Hill 
Mary J. Blige,1385912,I Can Do Bad All by Myself 
Eric Mendenhall,1385912,I Can Do Bad All by Myself 
Hope Olaide Wilson,1385912,I Can Do Bad All by Myself 
Erin O'Brien,4280822,Fight Valley 
Kari J. Kramer,4280822,Fight Valley 
Cabrina Collesides,4280822,Fight Valley 
Scott Elrod,889573,The Switch 
Caroline Dhavernas,889573,The Switch 
Kelli Barrett,889573,The Switch 
David Agranov,305711,Just Married 
Taran Killam,305711,Just Married 
David Moscow,305711,Just Married 
Dominic Cooper,1270262,The Devil's Double 
Mem Ferda,1270262,The Devil's Double 
Ludivine Sagnier,1270262,The Devil's Double 
Jenni 'Jwoww' Farley,1697237,"Gone, Baby, Gone             "
Nicole 'Snooki' Polizzi,1697237,"Gone, Baby, Gone             "
Paul 'Pauly D' DelVecchio,1697237,"Gone, Baby, Gone             "
Colm Feore,205461,Thomas and the Magic Railroad 
Mara Wilson,205461,Thomas and the Magic Railroad 
